# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:30:FD": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:30:FD", "device connection": "BTH00:07:80:0F:30:FD", "sampling rate": 1000, "resolution": [16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-11-17", "time": "10:52:25.864", "channels": [1], "sensor": ["EEG"], "label": ["CH1"], "column": ["nSeq", "DI", "CH1"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["gray"]}}
# EndOfHeader
187	0	32132	
188	0	32649	
189	0	33168	
190	0	33224	
191	0	33100	
192	0	32853	
193	0	32812	
194	0	33500	
195	0	34688	
196	0	35276	
197	0	35176	
198	0	34957	
199	0	34472	
200	0	34048	
201	0	33868	
202	0	33792	
203	0	33692	
204	0	33544	
205	0	33425	
206	0	33448	
207	0	33496	
208	0	33352	
209	0	33416	
210	0	33292	
211	0	32948	
212	0	32660	
213	0	32616	
214	0	32720	
215	0	32592	
216	0	32512	
217	0	32544	
218	0	32552	
219	0	32368	
220	0	32112	
221	0	31816	
222	0	31556	
223	0	31268	
224	0	31040	
225	0	31062	
226	0	31512	
227	0	32024	
228	0	32464	
229	0	33012	
230	0	33624	
231	0	33936	
232	0	33912	
233	0	33796	
234	0	33088	
235	0	32200	
236	0	31744	
237	0	31376	
238	0	31128	
239	0	31080	
240	0	31168	
241	0	31716	
242	0	32652	
243	0	33920	
244	0	34716	
245	0	35068	
246	0	35368	
247	0	35656	
248	0	35904	
249	0	35896	
250	0	36128	
251	0	36756	
252	0	37272	
253	0	37408	
254	0	37368	
255	0	37324	
256	0	37744	
257	0	38084	
258	0	38328	
259	0	38696	
260	0	38660	
261	0	38460	
262	0	38208	
263	0	38200	
264	0	37940	
265	0	37780	
266	0	37628	
267	0	37452	
268	0	37420	
269	0	37216	
270	0	37124	
271	0	36960	
272	0	36712	
273	0	36370	
274	0	35768	
275	0	35380	
276	0	35084	
277	0	34880	
278	0	35004	
279	0	35312	
280	0	35512	
281	0	36008	
282	0	35780	
283	0	35476	
284	0	35212	
285	0	34460	
286	0	33348	
287	0	31996	
288	0	30980	
289	0	30640	
290	0	30840	
291	0	30876	
292	0	31100	
293	0	31260	
294	0	31320	
295	0	31460	
296	0	31648	
297	0	31668	
298	0	31344	
299	0	31200	
300	0	31244	
301	0	30960	
302	0	30636	
303	0	30360	
304	0	30440	
305	0	30728	
306	0	31004	
307	0	31212	
308	0	31708	
309	0	32292	
310	0	33005	
311	0	33440	
312	0	33672	
313	0	33944	
314	0	33744	
315	0	33964	
316	0	34720	
317	0	35440	
318	0	35972	
319	0	36372	
320	0	36396	
321	0	35908	
322	0	35288	
323	0	34544	
324	0	34144	
325	0	33684	
326	0	33488	
327	0	33404	
328	0	33556	
329	0	33704	
330	0	33816	
331	0	33729	
332	0	33172	
333	0	32693	
334	0	32440	
335	0	32080	
336	0	31610	
337	0	31456	
338	0	31496	
339	0	31752	
340	0	31888	
341	0	32020	
342	0	31796	
343	0	31588	
344	0	31568	
345	0	31528	
346	0	31484	
347	0	31288	
348	0	30862	
349	0	30992	
350	0	31736	
351	0	32100	
352	0	32612	
353	0	33340	
354	0	33964	
355	0	34312	
356	0	34428	
357	0	34628	
358	0	34776	
359	0	34876	
360	0	35260	
361	0	35484	
362	0	36176	
363	0	36908	
364	0	37144	
365	0	37240	
366	0	37060	
367	0	36528	
368	0	35996	
369	0	35424	
370	0	35064	
371	0	34992	
372	0	35032	
373	0	35232	
374	0	35448	
375	0	35720	
376	0	35752	
377	0	35724	
378	0	35660	
379	0	35496	
380	0	35060	
381	0	34712	
382	0	34460	
383	0	34072	
384	0	33712	
385	0	33648	
386	0	33708	
387	0	33760	
388	0	33684	
389	0	33576	
390	0	33948	
391	0	34448	
392	0	34676	
393	0	34810	
394	0	34836	
395	0	34724	
396	0	33940	
397	0	33080	
398	0	32352	
399	0	31669	
400	0	30908	
401	0	30652	
402	0	30756	
403	0	31008	
404	0	31504	
405	0	31992	
406	0	32736	
407	0	33456	
408	0	34228	
409	0	34432	
410	0	34676	
411	0	34856	
412	0	35340	
413	0	35644	
414	0	35804	
415	0	35540	
416	0	35164	
417	0	34736	
418	0	34036	
419	0	33616	
420	0	33436	
421	0	33076	
422	0	32836	
423	0	32520	
424	0	32216	
425	0	31896	
426	0	31640	
427	0	31220	
428	0	30700	
429	0	30361	
430	0	30248	
431	0	30680	
432	0	30864	
433	0	31272	
434	0	31524	
435	0	31841	
436	0	32300	
437	0	32554	
438	0	32624	
439	0	32612	
440	0	32744	
441	0	32580	
442	0	32852	
443	0	32900	
444	0	32760	
445	0	32872	
446	0	32900	
447	0	32848	
448	0	33208	
449	0	33760	
450	0	34120	
451	0	33908	
452	0	33724	
453	0	33796	
454	0	33770	
455	0	33592	
456	0	33524	
457	0	33436	
458	0	33504	
459	0	33756	
460	0	34016	
461	0	33616	
462	0	32948	
463	0	32696	
464	0	32856	
465	0	33172	
466	0	33408	
467	0	33508	
468	0	33508	
469	0	33560	
470	0	33704	
471	0	33584	
472	0	33684	
473	0	33536	
474	0	33212	
475	0	33144	
476	0	33312	
477	0	33448	
478	0	33472	
479	0	33316	
480	0	32996	
481	0	32684	
482	0	32576	
483	0	32548	
484	0	32420	
485	0	32412	
486	0	32180	
487	0	31996	
488	0	31792	
489	0	32344	
490	0	33288	
491	0	34256	
492	0	34868	
493	0	35280	
494	0	35552	
495	0	35448	
496	0	35424	
497	0	35416	
498	0	35588	
499	0	35872	
500	0	36100	
501	0	36196	
502	0	36484	
503	0	36720	
504	0	36760	
505	0	36580	
506	0	36140	
507	0	35824	
508	0	35708	
509	0	35628	
510	0	35700	
511	0	35738	
512	0	35652	
513	0	35624	
514	0	35604	
515	0	35584	
516	0	35084	
517	0	34680	
518	0	34604	
519	0	34236	
520	0	33876	
521	0	33272	
522	0	32864	
523	0	32728	
524	0	32348	
525	0	31992	
526	0	31796	
527	0	31840	
528	0	31936	
529	0	32144	
530	0	32632	
531	0	33044	
532	0	33400	
533	0	33640	
534	0	33508	
535	0	33460	
536	0	33608	
537	0	33656	
538	0	33164	
539	0	32548	
540	0	32188	
541	0	31752	
542	0	31360	
543	0	31248	
544	0	31116	
545	0	31232	
546	0	31508	
547	0	32058	
548	0	32820	
549	0	33444	
550	0	33944	
551	0	34164	
552	0	34116	
553	0	34368	
554	0	35016	
555	0	35596	
556	0	36004	
557	0	36012	
558	0	35857	
559	0	36104	
560	0	36020	
561	0	35812	
562	0	35688	
563	0	35348	
564	0	34908	
565	0	34584	
566	0	34488	
567	0	34276	
568	0	34124	
569	0	34352	
570	0	34660	
571	0	34864	
572	0	34904	
573	0	34720	
574	0	34268	
575	0	33989	
576	0	33880	
577	0	34076	
578	0	34280	
579	0	34192	
580	0	34208	
581	0	34224	
582	0	33976	
583	0	33780	
584	0	33772	
585	0	33868	
586	0	34492	
587	0	35364	
588	0	35996	
589	0	36388	
590	0	36420	
591	0	36244	
592	0	36240	
593	0	36384	
594	0	36296	
595	0	36112	
596	0	35664	
597	0	35628	
598	0	35748	
599	0	35816	
600	0	35324	
601	0	34240	
602	0	33232	
603	0	32488	
604	0	32080	
605	0	31868	
606	0	31472	
607	0	31308	
608	0	31116	
609	0	31180	
610	0	31256	
611	0	31476	
612	0	31444	
613	0	31652	
614	0	31580	
615	0	31164	
616	0	31100	
617	0	31224	
618	0	31140	
619	0	30740	
620	0	30440	
621	0	30241	
622	0	30060	
623	0	30024	
624	0	30164	
625	0	30300	
626	0	30244	
627	0	30368	
628	0	30544	
629	0	31040	
630	0	31572	
631	0	32460	
632	0	32948	
633	0	33288	
634	0	33576	
635	0	33916	
636	0	33964	
637	0	33508	
638	0	33116	
639	0	32900	
640	0	32644	
641	0	32302	
642	0	32060	
643	0	31864	
644	0	31372	
645	0	31056	
646	0	30984	
647	0	30620	
648	0	30228	
649	0	30126	
650	0	30296	
651	0	30340	
652	0	30577	
653	0	30984	
654	0	31120	
655	0	31248	
656	0	31432	
657	0	31664	
658	0	31976	
659	0	32162	
660	0	32460	
661	0	32232	
662	0	31616	
663	0	31380	
664	0	31084	
665	0	30912	
666	0	30672	
667	0	30544	
668	0	30580	
669	0	30600	
670	0	30640	
671	0	30996	
672	0	31508	
673	0	32028	
674	0	32276	
675	0	32496	
676	0	32528	
677	0	32376	
678	0	32180	
679	0	32108	
680	0	32116	
681	0	31540	
682	0	31216	
683	0	31112	
684	0	31196	
685	0	31464	
686	0	31840	
687	0	32012	
688	0	32252	
689	0	32592	
690	0	33012	
691	0	33044	
692	0	33140	
693	0	32932	
694	0	32732	
695	0	32480	
696	0	32184	
697	0	31896	
698	0	31712	
699	0	31678	
700	0	31220	
701	0	30832	
702	0	30714	
703	0	30817	
704	0	30672	
705	0	30240	
706	0	30088	
707	0	29996	
708	0	29860	
709	0	30004	
710	0	30416	
711	0	30744	
712	0	31280	
713	0	31729	
714	0	31924	
715	0	32060	
716	0	31836	
717	0	31948	
718	0	31864	
719	0	31448	
720	0	30668	
721	0	30324	
722	0	30008	
723	0	29560	
724	0	29504	
725	0	29620	
726	0	29870	
727	0	30196	
728	0	30614	
729	0	31388	
730	0	32328	
731	0	32864	
732	0	33120	
733	0	33172	
734	0	33432	
735	0	33408	
736	0	33296	
737	0	33080	
738	0	32800	
739	0	32298	
740	0	32280	
741	0	32520	
742	0	32768	
743	0	32816	
744	0	32640	
745	0	32464	
746	0	32032	
747	0	31756	
748	0	31484	
749	0	31504	
750	0	31612	
751	0	31920	
752	0	32752	
753	0	33588	
754	0	34344	
755	0	34932	
756	0	35248	
757	0	35296	
758	0	35168	
759	0	34932	
760	0	34984	
761	0	35272	
762	0	35464	
763	0	35440	
764	0	34836	
765	0	34241	
766	0	33912	
767	0	33768	
768	0	33544	
769	0	33520	
770	0	33628	
771	0	33756	
772	0	33748	
773	0	33704	
774	0	33432	
775	0	32984	
776	0	32532	
777	0	32460	
778	0	32660	
779	0	33092	
780	0	33256	
781	0	32864	
782	0	32580	
783	0	32060	
784	0	31750	
785	0	31904	
786	0	31868	
787	0	31832	
788	0	31692	
789	0	31776	
790	0	32012	
791	0	32292	
792	0	32048	
793	0	31936	
794	0	31856	
795	0	31896	
796	0	32128	
797	0	32564	
798	0	33548	
799	0	34552	
800	0	35944	
801	0	36692	
802	0	36876	
803	0	36996	
804	0	36900	
805	0	36640	
806	0	36504	
807	0	35992	
808	0	35192	
809	0	34444	
810	0	34208	
811	0	33976	
812	0	33640	
813	0	33556	
814	0	33834	
815	0	33864	
816	0	34136	
817	0	34436	
818	0	34760	
819	0	35112	
820	0	35338	
821	0	35608	
822	0	35484	
823	0	35308	
824	0	35476	
825	0	35696	
826	0	35708	
827	0	35612	
828	0	35348	
829	0	34892	
830	0	34516	
831	0	34320	
832	0	34048	
833	0	33968	
834	0	34168	
835	0	34392	
836	0	34616	
837	0	34792	
838	0	34656	
839	0	34568	
840	0	34608	
841	0	34680	
842	0	34282	
843	0	33936	
844	0	33944	
845	0	33672	
846	0	33712	
847	0	34110	
848	0	34468	
849	0	34380	
850	0	34172	
851	0	34288	
852	0	34420	
853	0	34136	
854	0	33844	
855	0	33504	
856	0	33266	
857	0	33220	
858	0	32780	
859	0	32464	
860	0	32180	
861	0	32480	
862	0	32844	
863	0	32844	
864	0	32296	
865	0	31852	
866	0	31776	
867	0	31884	
868	0	32028	
869	0	32172	
870	0	31956	
871	0	31444	
872	0	30816	
873	0	30584	
874	0	30472	
875	0	30720	
876	0	31272	
877	0	31940	
878	0	32444	
879	0	32544	
880	0	32552	
881	0	32364	
882	0	32316	
883	0	32184	
884	0	31880	
885	0	31580	
886	0	31584	
887	0	31808	
888	0	31844	
889	0	32464	
890	0	32892	
891	0	33256	
892	0	34128	
893	0	34568	
894	0	35012	
895	0	35428	
896	0	35512	
897	0	35402	
898	0	35172	
899	0	35004	
900	0	34488	
901	0	34116	
902	0	34232	
903	0	34480	
904	0	34604	
905	0	34940	
906	0	35140	
907	0	35272	
908	0	35328	
909	0	35288	
910	0	35120	
911	0	34976	
912	0	34876	
913	0	35232	
914	0	35452	
915	0	35572	
916	0	35940	
917	0	36188	
918	0	36288	
919	0	36372	
920	0	35988	
921	0	35788	
922	0	35604	
923	0	35640	
924	0	36040	
925	0	36536	
926	0	36592	
927	0	36748	
928	0	36892	
929	0	36932	
930	0	36904	
931	0	36688	
932	0	36360	
933	0	36104	
934	0	35480	
935	0	34920	
936	0	34488	
937	0	33788	
938	0	33072	
939	0	32604	
940	0	31492	
941	0	30564	
942	0	29876	
943	0	29624	
944	0	29884	
945	0	30320	
946	0	31144	
947	0	31904	
948	0	32442	
949	0	32496	
950	0	32300	
951	0	32156	
952	0	31780	
953	0	31196	
954	0	30696	
955	0	30440	
956	0	30376	
957	0	30232	
958	0	30008	
959	0	29524	
960	0	28980	
961	0	28432	
962	0	28000	
963	0	27640	
964	0	27328	
965	0	27616	
966	0	28352	
967	0	29360	
968	0	30420	
969	0	31560	
970	0	32472	
971	0	33360	
972	0	34484	
973	0	35008	
974	0	35096	
975	0	34772	
976	0	34552	
977	0	34048	
978	0	33196	
979	0	32356	
980	0	31344	
981	0	30376	
982	0	29752	
983	0	29396	
984	0	29264	
985	0	29425	
986	0	29828	
987	0	30402	
988	0	30972	
989	0	31640	
990	0	32408	
991	0	32736	
992	0	32716	
993	0	32764	
994	0	32920	
995	0	32741	
996	0	32356	
997	0	31728	
998	0	30984	
999	0	30248	
1000	0	29808	
1001	0	29928	
1002	0	29672	
1003	0	29342	
1004	0	28616	
1005	0	28086	
1006	0	27820	
1007	0	27836	
1008	0	28076	
1009	0	28696	
1010	0	29480	
1011	0	30216	
1012	0	30500	
1013	0	30704	
1014	0	30436	
1015	0	30104	
1016	0	29560	
1017	0	29008	
1018	0	28788	
1019	0	28420	
1020	0	27864	
1021	0	27836	
1022	0	27936	
1023	0	27728	
1024	0	27636	
1025	0	27292	
1026	0	27056	
1027	0	26976	
1028	0	26536	
1029	0	26156	
1030	0	26128	
1031	0	26234	
1032	0	26464	
1033	0	26272	
1034	0	26328	
1035	0	26496	
1036	0	26600	
1037	0	26788	
1038	0	27006	
1039	0	27224	
1040	0	27276	
1041	0	27252	
1042	0	27224	
1043	0	27464	
1044	0	27672	
1045	0	28336	
1046	0	29004	
1047	0	29128	
1048	0	29384	
1049	0	29648	
1050	0	30320	
1051	0	30888	
1052	0	31384	
1053	0	31356	
1054	0	31100	
1055	0	30784	
1056	0	30444	
1057	0	30600	
1058	0	30484	
1059	0	30046	
1060	0	29604	
1061	0	29060	
1062	0	28824	
1063	0	28846	
1064	0	28968	
1065	0	28852	
1066	0	28612	
1067	0	28512	
1068	0	28908	
1069	0	29268	
1070	0	29540	
1071	0	29860	
1072	0	30508	
1073	0	31040	
1074	0	31428	
1075	0	31892	
1076	0	32092	
1077	0	32336	
1078	0	32756	
1079	0	33204	
1080	0	33620	
1081	0	33556	
1082	0	33056	
1083	0	32216	
1084	0	31752	
1085	0	31742	
1086	0	31744	
1087	0	31632	
1088	0	31477	
1089	0	31188	
1090	0	30528	
1091	0	29956	
1092	0	29508	
1093	0	29396	
1094	0	29356	
1095	0	29308	
1096	0	29640	
1097	0	30376	
1098	0	31240	
1099	0	32117	
1100	0	33004	
1101	0	34004	
1102	0	34680	
1103	0	35184	
1104	0	35166	
1105	0	34912	
1106	0	34508	
1107	0	34040	
1108	0	33569	
1109	0	33420	
1110	0	33292	
1111	0	32988	
1112	0	32200	
1113	0	31552	
1114	0	30920	
1115	0	30944	
1116	0	31248	
1117	0	31800	
1118	0	32312	
1119	0	32784	
1120	0	33412	
1121	0	33412	
1122	0	33504	
1123	0	33700	
1124	0	33852	
1125	0	33752	
1126	0	33676	
1127	0	33904	
1128	0	34116	
1129	0	34311	
1130	0	34452	
1131	0	34632	
1132	0	34764	
1133	0	34764	
1134	0	34200	
1135	0	33992	
1136	0	33784	
1137	0	33576	
1138	0	33744	
1139	0	33920	
1140	0	33776	
1141	0	33584	
1142	0	33464	
1143	0	33372	
1144	0	33680	
1145	0	34096	
1146	0	34492	
1147	0	34788	
1148	0	35224	
1149	0	35600	
1150	0	36008	
1151	0	36196	
1152	0	35968	
1153	0	35600	
1154	0	35328	
1155	0	35296	
1156	0	34804	
1157	0	34368	
1158	0	33904	
1159	0	33232	
1160	0	32736	
1161	0	32204	
1162	0	31614	
1163	0	31312	
1164	0	31156	
1165	0	31140	
1166	0	30994	
1167	0	30856	
1168	0	30720	
1169	0	30396	
1170	0	29864	
1171	0	29548	
1172	0	29324	
1173	0	28820	
1174	0	28416	
1175	0	28084	
1176	0	28000	
1177	0	28092	
1178	0	28068	
1179	0	28324	
1180	0	28828	
1181	0	28916	
1182	0	29116	
1183	0	29488	
1184	0	30280	
1185	0	31192	
1186	0	31732	
1187	0	32032	
1188	0	32640	
1189	0	32600	
1190	0	32428	
1191	0	32494	
1192	0	32220	
1193	0	31968	
1194	0	31824	
1195	0	32096	
1196	0	32728	
1197	0	33220	
1198	0	33328	
1199	0	33020	
1200	0	32720	
1201	0	32424	
1202	0	32452	
1203	0	32276	
1204	0	32380	
1205	0	32788	
1206	0	33328	
1207	0	33752	
1208	0	33972	
1209	0	34140	
1210	0	34224	
1211	0	34016	
1212	0	33824	
1213	0	33720	
1214	0	33760	
1215	0	34292	
1216	0	34820	
1217	0	35340	
1218	0	35600	
1219	0	35476	
1220	0	35120	
1221	0	34728	
1222	0	34364	
1223	0	34184	
1224	0	33824	
1225	0	33584	
1226	0	33628	
1227	0	33652	
1228	0	33928	
1229	0	34140	
1230	0	34164	
1231	0	34456	
1232	0	34701	
1233	0	34736	
1234	0	34696	
1235	0	34972	
1236	0	35176	
1237	0	35204	
1238	0	35228	
1239	0	35648	
1240	0	36028	
1241	0	36152	
1242	0	36056	
1243	0	35868	
1244	0	35580	
1245	0	35248	
1246	0	34900	
1247	0	34728	
1248	0	34544	
1249	0	34604	
1250	0	34520	
1251	0	34152	
1252	0	33596	
1253	0	32848	
1254	0	32276	
1255	0	32096	
1256	0	32028	
1257	0	31984	
1258	0	32024	
1259	0	31981	
1260	0	31976	
1261	0	31820	
1262	0	31324	
1263	0	30892	
1264	0	30656	
1265	0	30476	
1266	0	30692	
1267	0	30864	
1268	0	31076	
1269	0	31844	
1270	0	32384	
1271	0	32780	
1272	0	33340	
1273	0	34128	
1274	0	35076	
1275	0	35548	
1276	0	35793	
1277	0	35612	
1278	0	34860	
1279	0	34628	
1280	0	34648	
1281	0	34728	
1282	0	34972	
1283	0	35164	
1284	0	35364	
1285	0	35248	
1286	0	34972	
1287	0	34784	
1288	0	34672	
1289	0	34692	
1290	0	35016	
1291	0	35376	
1292	0	35652	
1293	0	35728	
1294	0	35612	
1295	0	35252	
1296	0	34812	
1297	0	34800	
1298	0	34452	
1299	0	34084	
1300	0	33780	
1301	0	33652	
1302	0	33812	
1303	0	34076	
1304	0	34152	
1305	0	33900	
1306	0	34120	
1307	0	34072	
1308	0	34032	
1309	0	33940	
1310	0	34016	
1311	0	34184	
1312	0	34616	
1313	0	35128	
1314	0	35320	
1315	0	34824	
1316	0	34152	
1317	0	33768	
1318	0	33112	
1319	0	32460	
1320	0	32052	
1321	0	31552	
1322	0	31300	
1323	0	30816	
1324	0	30632	
1325	0	30416	
1326	0	30312	
1327	0	30236	
1328	0	30588	
1329	0	30860	
1330	0	30784	
1331	0	30376	
1332	0	29912	
1333	0	29708	
1334	0	29692	
1335	0	29780	
1336	0	29684	
1337	0	29672	
1338	0	29717	
1339	0	29696	
1340	0	29600	
1341	0	29552	
1342	0	30008	
1343	0	30740	
1344	0	31352	
1345	0	31904	
1346	0	32756	
1347	0	33664	
1348	0	34072	
1349	0	34196	
1350	0	33964	
1351	0	33928	
1352	0	34044	
1353	0	34328	
1354	0	34304	
1355	0	34124	
1356	0	33916	
1357	0	33774	
1358	0	33616	
1359	0	33652	
1360	0	34024	
1361	0	34048	
1362	0	34064	
1363	0	33576	
1364	0	33401	
1365	0	33584	
1366	0	33904	
1367	0	34072	
1368	0	33964	
1369	0	34028	
1370	0	34080	
1371	0	34048	
1372	0	34048	
1373	0	34248	
1374	0	34272	
1375	0	34464	
1376	0	34784	
1377	0	35040	
1378	0	35436	
1379	0	35768	
1380	0	35724	
1381	0	35776	
1382	0	35744	
1383	0	35712	
1384	0	35932	
1385	0	36000	
1386	0	36272	
1387	0	36216	
1388	0	36088	
1389	0	36384	
1390	0	36564	
1391	0	36508	
1392	0	36448	
1393	0	36672	
1394	0	36788	
1395	0	36468	
1396	0	36152	
1397	0	36036	
1398	0	35892	
1399	0	35484	
1400	0	35012	
1401	0	34416	
1402	0	34164	
1403	0	33932	
1404	0	33704	
1405	0	33345	
1406	0	32952	
1407	0	32676	
1408	0	32868	
1409	0	33000	
1410	0	32776	
1411	0	32332	
1412	0	31732	
1413	0	31268	
1414	0	31064	
1415	0	30968	
1416	0	30720	
1417	0	30552	
1418	0	30380	
1419	0	30352	
1420	0	30432	
1421	0	30484	
1422	0	30664	
1423	0	30740	
1424	0	30568	
1425	0	30808	
1426	0	31192	
1427	0	31556	
1428	0	32192	
1429	0	32620	
1430	0	32856	
1431	0	33358	
1432	0	34028	
1433	0	34580	
1434	0	35024	
1435	0	35272	
1436	0	35448	
1437	0	35364	
1438	0	35228	
1439	0	35184	
1440	0	34756	
1441	0	34328	
1442	0	33840	
1443	0	33356	
1444	0	32884	
1445	0	32632	
1446	0	32464	
1447	0	32552	
1448	0	32836	
1449	0	33220	
1450	0	33852	
1451	0	34896	
1452	0	35496	
1453	0	35660	
1454	0	35628	
1455	0	35764	
1456	0	35968	
1457	0	36089	
1458	0	35844	
1459	0	35628	
1460	0	35348	
1461	0	34572	
1462	0	34032	
1463	0	33188	
1464	0	32628	
1465	0	32116	
1466	0	32012	
1467	0	32060	
1468	0	32136	
1469	0	32468	
1470	0	32824	
1471	0	33232	
1472	0	33596	
1473	0	33644	
1474	0	33506	
1475	0	33644	
1476	0	33396	
1477	0	33128	
1478	0	32744	
1479	0	32268	
1480	0	32288	
1481	0	31992	
1482	0	31412	
1483	0	30600	
1484	0	29944	
1485	0	29592	
1486	0	29376	
1487	0	29724	
1488	0	30640	
1489	0	31364	
1490	0	32052	
1491	0	32616	
1492	0	33088	
1493	0	33280	
1494	0	33320	
1495	0	33576	
1496	0	33768	
1497	0	33836	
1498	0	33716	
1499	0	33600	
1500	0	33624	
1501	0	33612	
1502	0	33568	
1503	0	33576	
1504	0	33188	
1505	0	32960	
1506	0	32628	
1507	0	32172	
1508	0	31640	
1509	0	31344	
1510	0	31052	
1511	0	30848	
1512	0	30860	
1513	0	30800	
1514	0	30642	
1515	0	30277	
1516	0	29784	
1517	0	29380	
1518	0	28984	
1519	0	28752	
1520	0	28280	
1521	0	28172	
1522	0	28008	
1523	0	27936	
1524	0	27860	
1525	0	27552	
1526	0	27184	
1527	0	27024	
1528	0	27312	
1529	0	27688	
1530	0	28068	
1531	0	28740	
1532	0	29304	
1533	0	29648	
1534	0	30229	
1535	0	30460	
1536	0	31060	
1537	0	31432	
1538	0	31964	
1539	0	32512	
1540	0	32680	
1541	0	32912	
1542	0	33200	
1543	0	33284	
1544	0	33616	
1545	0	33880	
1546	0	33676	
1547	0	33556	
1548	0	33368	
1549	0	33256	
1550	0	33260	
1551	0	33112	
1552	0	32712	
1553	0	32364	
1554	0	32076	
1555	0	31620	
1556	0	30840	
1557	0	30028	
1558	0	29334	
